Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Ernesto Galán 37,  D(R),DMC",181,79,21(1),1837,1,-,4,1,0.2,80.5,1.2,-,6.74,Espanyol,2010/2011
"David García 43,  D(CL)",178,75,16(1),1306,-,1,3,-,0.4,79.8,0.9,-,6.71,Espanyol,2010/2011
"Javi Chica 38,  D(LR)",175,78,28(1),2500,-,1,7,1,0.6,73.5,0.5,1,6.7,Espanyol,2010/2011
"Juan Forlín 36,  D(C),M(C)",179,74,21,1772,-,-,7,1,0.3,79.4,1,-,6.7,Espanyol,2010/2011
"Jordi Amat 31,  D(CL),DMC",185,83,23(3),2151,-,-,9,-,0.1,77.6,0.5,-,6.67,Espanyol,2010/2011
"Raúl Baena 35,  M(C)",181,72,13(2),1106,-,-,2,1,0.1,83.1,1.5,-,6.61,Espanyol,2010/2011
"Raúl Rodríguez 36,  D(CR),DMC",183,70,8(2),752,-,-,2,-,-,86,0.7,-,6.59,Espanyol,2010/2011
"Aldo Duscher 44,  D(C),DMC",174,72,14(5),1300,-,-,9,-,0.4,82.4,1.5,-,6.56,Espanyol,2010/2011
"Jesús Dátolo 39,  M(CL)",179,77,3(11),530,2,-,2,-,0.8,77.7,0.1,1,6.51,Espanyol,2010/2011
"Sergio García 40,  M(CLR),FW",174,72,13(8),1178,3,1,3,-,1.4,73.7,0.2,-,6.49,Espanyol,2010/2011
"Iván Alonso 44,  FW",180,77,10(10),830,2,-,2,-,0.8,69.9,2,-,6.39,Espanyol,2010/2011
"Álvaro Vázquez 32,  FW",182,75,8(22),1196,4,-,1,-,1,71.3,0.3,-,6.34,Espanyol,2010/2011
"Manu Molina 32,  AM(R)",175,72,1(6),180,-,-,1,-,0.1,75,-,-,6.26,Espanyol,2010/2011
"Cristian Álvarez 38,  GK",186,83,5,452,-,-,1,-,-,59.2,0.2,-,6.23,Espanyol,2010/2011
"Rui Fonte 33,  M(R),FW",181,73,0(11),115,-,1,2,-,0.2,80.4,0.3,-,6.18,Espanyol,2010/2011
"Isaías 37,  Midfielder",176,67,0(4),78,-,-,2,-,-,63.5,0.3,-,6.17,Espanyol,2010/2011
"Eric López 30,  Midfielder",178,76,0(2),11,-,-,-,-,-,50,-,-,6.13,Espanyol,2010/2011
"Coro 41,  M(CLR),FW",172,70,0(1),2,-,-,-,-,-,-,-,-,6.12,Espanyol,2010/2011
"Iván De la Peña 47,  Midfielder",168,71,0(2),42,-,-,-,-,-,78.7,-,-,6.12,Espanyol,2010/2011
"Thievy Bifouma 31,  AM(CLR),FW",180,74,0(2),20,-,-,-,-,-,40,-,-,6.11,Espanyol,2010/2011
"David López 34,  D(C),DMC",183,81,0(3),26,-,-,-,-,-,53.3,0.7,-,6.06,Espanyol,2010/2011
"Víctor Álvarez 30,  D(L),M(L)",178,71,0(1),2,-,-,-,-,-,33.3,-,-,5.99,Espanyol,2010/2011
"Álvaro Cejudo 40,  M(LR)",179,74,13,1029,2,2,2,-,2.3,74.4,0.9,2,7.47,Osasuna,2010/2011
"Sergio 46,  D(CL),DMC",191,81,22,1940,2,2,5,2,0.6,66.8,3.5,3,7.35,Osasuna,2010/2011
"Javad Nekounam 43,  D(C),M(CR)",186,78,26,2232,6,-,10,-,2.2,77.1,1.9,2,7.19,Osasuna,2010/2011
"Nacho Monreal 38,  D(CL),M(L)",179,72,31,2758,1,2,6,1,0.5,71.8,1.6,-,7.14,Osasuna,2010/2011
"Masoud Shojaei 39,  M(CL),FW",187,78,14(4),1202,2,6,1,-,1.7,67.3,1.3,1,7.12,Osasuna,2010/2011
"Juanfran 39,  D(R)",181,71,18,1551,1,2,3,-,1.7,77.8,0.4,2,7.01,Osasuna,2010/2011
"Ricardo 52,  GK",187,88,38,3420,-,-,2,-,-,50.9,0.2,2,7.01,Osasuna,2010/2011
"Javier Camuñas 43,  AM(CL),FW",173,71,30(1),2557,4,5,4,1,0.9,76.2,0.1,1,6.97,Osasuna,2010/2011
"Francisco Puñal 48,  M(C)",179,73,32(1),2831,-,5,16,-,0.5,76.8,1.1,-,6.91,Osasuna,2010/2011
"Damiá 41,  D(LR)",188,79,22(5),1942,-,-,6,1,0.4,67.7,1.3,-,6.9,Osasuna,2010/2011
"Nélson 40,  D(R)",171,64,25(4),2260,1,-,3,-,0.6,65.1,0.6,-,6.9,Osasuna,2010/2011
"Kike Sola 38,  FW",184,78,12(4),1073,7,-,4,-,1.9,69.9,1.5,-,6.81,Osasuna,2010/2011
"Aranda 43,  FW",186,82,15(5),1212,4,4,4,-,1.2,76.3,0.7,1,6.74,Osasuna,2010/2011
"Miguel Flaño 39,  D(C)",177,70,28(2),2571,2,-,5,-,0.3,77.6,2.1,1,6.73,Osasuna,2010/2011
"Lolo 39,  D(C),M(C)",182,72,23(4),2030,2,-,5,1,0.7,70.5,1.8,1,6.66,Osasuna,2010/2011
"Josetxo 47,  D(C),DMC",185,79,6(3),580,-,-,2,-,-,77.3,1.2,-,6.64,Osasuna,2010/2011
"Walter Pandiani 47,  AM(L),FW",185,75,13(8),1288,3,-,4,-,2.1,65,2.4,-,6.58,Osasuna,2010/2011
"Fernando Soriano 44,  M(C)",189,81,23(7),1928,2,4,11,1,1.3,68.1,1.5,-,6.52,Osasuna,2010/2011
"Oier Sanjurjo 37,  D(CR),M(C)",178,72,2(1),207,-,-,2,-,-,75.7,1,-,6.45,Osasuna,2010/2011
"Krisztian Vadócz 38,  D(C),M(CR)",188,83,12(19),1282,3,1,3,-,0.9,65.1,0.8,-,6.44,Osasuna,2010/2011
"Javier Calleja 45,  AM(C)",171,70,4(14),409,1,1,3,-,0.4,66.9,0.2,-,6.38,Osasuna,2010/2011
"Dejan Lekic 38,  AM(L)",193,93,5(22),739,2,-,3,-,0.9,60.1,1.3,-,6.26,Osasuna,2010/2011
"Rúper 36,  DMC",182,79,0(4),78,-,-,-,-,0.8,81.4,1,-,6.25,Osasuna,2010/2011
"Coro 41,  M(CLR),FW",172,70,4(2),337,-,-,1,-,0.8,63.5,0.2,-,6.18,Osasuna,2010/2011
"Annunziata 36,  Midfielder",174,63,0(1),8,-,-,-,-,-,100,-,-,5.97,Osasuna,2010/2011
"David Timor 34,  D(C),M(C)",185,80,0(1),10,-,-,1,-,-,75,-,-,5.84,Osasuna,2010/2011
"Raúl 37,  Goalkeeper",181,75,1,90,-,-,-,-,-,55.6,-,-,7.62,Sporting Gijon,2010/2011
"Cote 34,  D(L)",182,74,23(3),2137,-,1,8,1,1.4,69.2,1.2,4,7.31,Sporting Gijon,2010/2011
"Diego Castro 41,  M(CLR)",174,71,26(2),2359,9,3,3,-,2.1,79.1,0.1,3,7.25,Sporting Gijon,2010/2011
"Alberto Lora 36,  D(R)",164,68,35(1),3170,-,2,6,1,0.3,74.8,0.7,2,7.16,Sporting Gijon,2010/2011
"Nacho Cases 36,  M(C)",175,66,17(1),1420,1,2,3,-,0.6,73.3,0.5,2,7.09,Sporting Gijon,2010/2011
"Alberto Rivera 46,  M(C)",170,68,30,2562,-,3,5,-,0.4,78.9,0.3,1,7.09,Sporting Gijon,2010/2011
"Iván Hernández 44,  D(CL),DMC",185,80,24(1),2165,-,-,4,-,0.2,69.3,1,-,7.01,Sporting Gijon,2010/2011
"Miguel De las Cuevas 37,  M(CL)",175,69,30(7),2505,6,4,5,-,1.4,78,0.6,1,6.95,Sporting Gijon,2010/2011
"Iván Cuéllar 39,  GK",187,76,13,1148,-,-,5,-,-,51.9,0.1,-,6.92,Sporting Gijon,2010/2011
"Roberto Canella 36,  D(L)",179,76,15(2),1318,-,2,-,-,0.2,69.7,0.6,-,6.9,Sporting Gijon,2010/2011
"Grégory Arnolin 43,  D(CL),DMC",187,87,23,1997,1,-,5,1,0.4,74.8,2.4,-,6.9,Sporting Gijon,2010/2011
"Alberto Botia 35,  D(C)",189,89,27(1),2441,1,-,12,1,0.5,72.6,0.9,1,6.81,Sporting Gijon,2010/2011
"Juan Pablo 45,  GK",187,83,24(1),2182,-,-,3,-,-,56.8,0.2,1,6.79,Sporting Gijon,2010/2011
"David Barral 40,  FW",183,78,24(10),2320,5,-,12,-,2.1,67.4,2.8,-,6.75,Sporting Gijon,2010/2011
"Castro 35,  M(C)",181,76,11(5),948,2,1,3,-,1.4,75.3,0.8,-,6.71,Sporting Gijon,2010/2011
"Sebastián Eguren 43,  D(C),M(CR)",186,84,27(3),2241,1,-,9,1,0.6,72,1.4,-,6.69,Sporting Gijon,2010/2011
"Carmelo 40,  M(C),FW",180,70,9(9),911,-,2,5,-,0.9,76.6,0.7,1,6.68,Sporting Gijon,2010/2011
"Rafael Sastre 48,  D(R)",179,75,7(1),584,-,-,3,1,-,67.7,1.1,-,6.65,Sporting Gijon,2010/2011
"Ayoze 38,  M(CL)",172,72,6(7),553,1,-,-,-,0.4,81.3,0.4,-,6.49,Sporting Gijon,2010/2011
"Jorge García 40,  Defender",184,79,2(3),215,-,-,-,-,-,86.3,1,-,6.48,Sporting Gijon,2010/2011
"Nacho Novo 44,  M(C),FW",175,72,15(15),1488,4,-,5,-,0.9,67,0.2,-,6.47,Sporting Gijon,2010/2011
"Sergio Matabuena 45,  DMC",185,79,3(1),252,-,-,1,-,-,76.1,0.8,-,6.42,Sporting Gijon,2010/2011
"Juan Muñiz 31,  Midfielder",174,76,0(1),26,-,-,-,-,1,50,-,-,6.37,Sporting Gijon,2010/2011
"Gastón Sangoy 39,  AM(L)",179,79,14(5),1095,2,1,4,-,1.9,63.6,0.6,-,6.32,Sporting Gijon,2010/2011
"Luis Morán 36,  M(CR)",172,67,6(9),607,-,-,2,-,0.5,69.7,0.2,-,6.31,Sporting Gijon,2010/2011
"Sergio Álvarez 32,  D(C),M(C)",183,74,3(4),243,-,-,2,-,0.4,80.7,0.3,-,6.29,Sporting Gijon,2010/2011
"Mate Bilic 43,  AM(L),FW",185,81,3(15),482,-,-,4,-,0.8,66.7,1.3,-,6.18,Sporting Gijon,2010/2011
"Marcos Landeira 36,  Midfielder",182,80,0(1),16,-,-,-,-,-,90,-,-,6.12,Sporting Gijon,2010/2011
"Guillermo Méndez 32,  Forward",177,62,0(1),8,-,-,-,-,-,66.7,1,-,6.07,Sporting Gijon,2010/2011
"Cristian Portilla 35,  Midfielder",180,75,0(1),1,-,-,-,-,-,-,-,-,6,Sporting Gijon,2010/2011
"Javi Poves 37,  Defender",184,79,0(1),11,-,-,-,-,-,66.7,-,-,5.95,Sporting Gijon,2010/2011
"Julio Baptista 42,  AM(C),FW",183,86,11,964,9,-,3,-,2.7,69.7,1.2,1,7.38,Malaga,2010/2011
"Duda 43,  M(CLR)",175,71,20,1596,3,5,6,-,1.6,73.7,0.5,2,7.32,Malaga,2010/2011
"Weligton 44,  D(C)",186,71,31,2790,1,1,5,-,0.5,77.1,2.7,3,7.3,Malaga,2010/2011
"Martín Demichelis 43,  D(C)",184,80,18,1482,1,-,7,2,0.4,81.3,2.6,2,7.28,Malaga,2010/2011
"Willy Caballero 42,  GK",186,81,15,1347,-,-,1,-,-,53.4,0.3,-,7.16,Malaga,2010/2011
"Apoño 40,  M(C)",173,72,26(1),2178,2,5,7,-,1.3,83,0.6,-,7.12,Malaga,2010/2011
"Jesús Gámez 38,  D(LR)",177,75,30,2583,-,3,8,1,0.3,77.9,1.2,1,7.11,Malaga,2010/2011
"Eliseu 40,  D(L),M(L)",175,75,34(1),2953,4,6,12,2,1.7,77.4,0.9,2,7.09,Malaga,2010/2011
"Salomón Rondón 34,  FW",186,86,28(2),2427,14,2,2,-,2.5,73.9,2,2,7.04,Malaga,2010/2011
"Rubén Martínez 39,  GK",188,79,7,630,-,-,1,-,-,66.2,-,-,6.86,Malaga,2010/2011
"Juanito 44,  D(C),M(CR)",186,78,5(1),470,-,-,1,-,0.2,82.4,1.3,-,6.86,Malaga,2010/2011
"Kris Stadsgaard 38,  D(C)",185,82,23(2),2102,1,-,4,-,0.3,85.6,0.8,-,6.83,Malaga,2010/2011
"Sebastián Fernández 38,  M(C),FW",171,69,21(9),1911,7,4,3,-,1.4,75.7,0.4,-,6.79,Malaga,2010/2011
"Recio 33,  M(C)",183,74,18(5),1633,2,2,3,-,0.5,87.2,0.4,1,6.76,Malaga,2010/2011
"Ignacio Camacho 33,  D(C),M(C)",182,75,12(3),1071,-,1,5,-,0.3,82.1,0.9,-,6.7,Malaga,2010/2011
"Quincy Owusu-Abeyie 37,  AM(L)",180,72,15(10),1472,2,2,1,-,1.4,81.6,0.2,1,6.67,Malaga,2010/2011
"Sergio Asenjo 34,  GK",189,87,5,368,-,-,2,-,-,50,0.2,-,6.65,Malaga,2010/2011
"Manolo Gaspar 43,  D(R)",173,71,7(2),724,-,-,2,1,0.1,66.9,0.9,-,6.6,Malaga,2010/2011
"Rodrigo Galatto 40,  GK",193,89,4,360,-,-,-,-,-,56.7,-,-,6.57,Malaga,2010/2011
"Patrick Mtiliga 43,  D(L)",171,72,17(2),1555,-,1,4,-,0.2,83.5,0.5,-,6.56,Malaga,2010/2011
"Sandro Silva 39,  DMC",184,76,12(12),1224,-,1,8,-,0.1,83.5,0.4,-,6.51,Malaga,2010/2011
"Juanmi 30,  AM(CLR),FW",172,69,6(11),592,4,2,1,-,1.1,85,0.4,-,6.5,Malaga,2010/2011
"Francesc Arnau 48,  GK",186,83,8(2),805,-,-,2,-,-,65.9,0.2,-,6.49,Malaga,2010/2011
"Ivan Gonzalez 36,  D(CL)",184,80,4(2),326,-,-,-,-,0.2,73,1.2,-,6.47,Malaga,2010/2011
"Edinho 41,  FW",185,74,1(7),232,-,1,2,-,1.6,69.6,0.9,-,6.42,Malaga,2010/2011
"Enzo Maresca 44,  M(C)",180,77,9(11),716,2,2,2,-,0.6,77.3,0.3,-,6.38,Malaga,2010/2011
"Fernando 44,  D(C),M(CR)",181,77,12(9),1084,2,-,2,-,0.5,80.9,0.4,-,6.38,Malaga,2010/2011
"Francisco Portillo 33,  M(CLR)",169,60,7(10),765,-,1,-,-,0.4,78.7,0.1,-,6.38,Malaga,2010/2011
"Manuel Torres 34,  D(CL)",186,76,5(2),421,-,-,4,-,0.6,76.7,0.4,-,6.16,Malaga,2010/2011
"Hélder Rosario 44,  D(C)",180,79,3,246,-,-,1,1,0.3,83.9,1,-,6.1,Malaga,2010/2011
"Albert Luque 46,  Forward",185,76,0(3),75,-,-,1,-,0.3,81.3,-,-,6.09,Malaga,2010/2011
"Edu Ramos 32,  Midfielder",176,77,1(4),101,-,-,1,-,0.2,70,0.2,-,6.08,Malaga,2010/2011
"Nabil Baha 42,  AM(CL),FW",181,76,4(1),265,-,-,1,-,0.8,71.2,1.4,-,5.99,Malaga,2010/2011
"Cala 34,  Midfielder",172,65,0(1),22,-,-,-,-,-,80,-,-,5.87,Malaga,2010/2011
"Mario Fernández 35,  GK",184,74,1,90,-,-,-,-,-,75,-,1,10,Racing Santander,2010/2011
"Bolaño 38,  D(L)",182,77,13(5),1242,3,-,1,1,0.8,70.9,1.7,1,7.06,Racing Santander,2010/2011
"Henrique 37,  D(CR)",185,84,35,3079,2,1,8,1,0.5,80.9,1.8,2,7.05,Racing Santander,2010/2011
"Toño 44,  GK",182,81,37,3330,-,-,5,-,0.1,49.7,0.5,5,7.04,Racing Santander,2010/2011
"Gonzalo Colsa 44,  D(C),M(CR)",185,77,30(1),2666,2,1,8,-,1.1,82.5,2,1,7.03,Racing Santander,2010/2011
"Kennedy 43,  M(C)",181,71,30(2),2374,6,3,5,-,1.8,78.8,0.5,1,6.95,Racing Santander,2010/2011
"Francis 42,  D(R)",178,70,20(4),1837,-,1,3,1,0.2,77.1,0.8,-,6.93,Racing Santander,2010/2011
"Marc Torrejón 38,  D(CR)",187,87,36,3152,1,2,5,-,0.1,83.4,1.5,-,6.92,Racing Santander,2010/2011
"Pablo Pinillos 49,  D(R)",173,71,19(1),1639,2,2,5,-,0.2,76,0.6,2,6.88,Racing Santander,2010/2011
"Giovani dos Santos 34,  AM(CLR),FW",174,71,9(7),956,5,1,1,-,1.6,83,-,1,6.88,Racing Santander,2010/2011
"Ramón Árcas 33,  Midfielder",182,75,1,80,-,-,-,-,-,73.5,2,-,6.85,Racing Santander,2010/2011
"Alexandros Tziolis 39,  M(C)",192,85,8(2),729,-,-,1,-,0.8,82.5,1.1,-,6.84,Racing Santander,2010/2011
"Álvaro González 34,  D(C)",178,72,3,262,-,-,2,-,0.3,70,1,-,6.84,Racing Santander,2010/2011
"Pedro Munitis 48,  M(CLR),FW",167,70,33(3),2853,1,5,9,1,1.1,73.3,0.6,-,6.82,Racing Santander,2010/2011
"Mehdi Lacen 39,  M(C)",176,74,24(9),2328,1,3,5,1,0.6,78.7,0.7,1,6.79,Racing Santander,2010/2011
"Domingo Cisma 42,  D(L)",183,79,27(5),2417,-,2,7,1,0.4,71.3,1,2,6.76,Racing Santander,2010/2011
"Pape Diop 37,  M(C)",180,77,13(6),1064,-,2,5,-,0.6,77.8,1.1,-,6.72,Racing Santander,2010/2011
"Markus Rosenberg 41,  FW",185,76,29(4),2411,9,1,8,1,3,64.7,0.8,1,6.66,Racing Santander,2010/2011
"Julián Luque 31,  AM(C)",175,73,1(6),216,-,1,-,-,0.7,68.9,0.9,-,6.64,Racing Santander,2010/2011
"Osmar 35,  DMC",192,84,2(2),255,-,-,-,-,-,65.5,1,-,6.61,Racing Santander,2010/2011
"Adrián González 35,  M(CL)",183,78,16(7),1323,-,1,2,-,1.3,76.6,1,-,6.57,Racing Santander,2010/2011
"Ariel Nahuelpán 36,  AM(L),FW",190,97,15(15),1375,3,-,2,-,1.8,70.3,1.1,2,6.54,Racing Santander,2010/2011
"Waldo Ponce 41,  Defender",183,76,2,180,-,-,-,-,0.5,92.9,-,-,6.5,Racing Santander,2010/2011
"Manuel Arana 39,  D(C),M(CR)",175,72,5(9),585,1,1,3,-,1,74.4,0.2,-,6.46,Racing Santander,2010/2011
"Óscar Serrano 42,  AM(CL),FW",172,73,0(4),49,1,-,1,-,0.3,57.9,-,-,6.37,Racing Santander,2010/2011
"Tato 31,  Midfielder",178,69,1(1),80,-,-,-,-,-,81,0.5,-,6.26,Racing Santander,2010/2011
"Iván Bolado 34,  FW",178,69,7(12),730,1,1,2,-,0.5,81.9,0.2,-,6.23,Racing Santander,2010/2011
"Edu Bedia 34,  AM(C)",182,74,0(6),68,-,-,-,-,0.3,82.5,-,-,6.1,Racing Santander,2010/2011
"Mohammed Tchité 40,  AM(L),FW",176,69,1,90,-,-,-,-,2,100,1,-,5.82,Racing Santander,2010/2011
"Gabi 40,  M(C)",180,74,36,3230,10,6,15,-,2.3,78.2,1.1,11,7.67,Real Zaragoza,2010/2011
"Jirí Jarosik 46,  D(C)",195,89,36,3197,3,1,6,1,1.2,69.1,3.4,-,7.3,Real Zaragoza,2010/2011
"Ander Herrera 34,  M(C)",182,71,30(3),2625,2,3,13,2,1.7,75.5,1.2,-,7.12,Real Zaragoza,2010/2011
"Leonardo Ponzio 42,  M(C)",178,75,30(2),2574,2,2,12,2,1.2,69.2,0.8,2,7.08,Real Zaragoza,2010/2011
"Paulo Da Silva 44,  D(C)",180,76,10(3),946,-,-,1,-,0.4,70.7,1.2,-,6.92,Real Zaragoza,2010/2011
"Ivan Obradovic 35,  D(L)",181,74,19(1),1574,-,-,5,-,0.2,69.8,1.3,-,6.91,Real Zaragoza,2010/2011
"Javier Paredes 41,  D(C)",175,73,16(3),1578,-,1,8,-,0.5,70.7,1.4,-,6.91,Real Zaragoza,2010/2011
"Ángel Lafita 39,  M(CLR),FW",187,73,22(8),2052,4,1,4,-,1.7,72.1,1,1,6.89,Real Zaragoza,2010/2011
"Toni Doblas 43,  GK",184,78,17(1),1544,-,-,3,1,-,44.7,0.3,-,6.87,Real Zaragoza,2010/2011
"Carlos Diogo 40,  D(R)",186,79,33,2952,-,-,13,-,0.6,71.5,1.4,-,6.8,Real Zaragoza,2010/2011
"Matteo Contini 43,  D(C)",184,76,24,2048,-,-,10,1,0.1,68.5,1,-,6.8,Real Zaragoza,2010/2011
"Leo Franco 46,  GK",188,79,21(2),1875,-,-,-,-,-,44.4,0.2,1,6.68,Real Zaragoza,2010/2011
"Maurizio Lanzaro 41,  D(CLR)",183,80,17,1390,1,-,8,-,0.3,65.7,0.9,-,6.68,Real Zaragoza,2010/2011
"Said Boutahar 41,  M(C)",172,72,12(9),1029,2,1,1,-,1.2,80.7,0.1,-,6.64,Real Zaragoza,2010/2011
"Nicolás Bertolo 38,  M(CLR),FW",180,75,25(11),2232,5,-,3,-,1.4,77.1,0.3,-,6.64,Real Zaragoza,2010/2011
"Ikechukwu Uche 40,  FW",172,70,11(3),924,1,4,-,1,1.5,69.5,0.4,1,6.61,Real Zaragoza,2010/2011
"Kevin Lacruz 32,  Defender",178,69,2(1),152,-,-,1,-,-,79.1,-,-,6.48,Real Zaragoza,2010/2011
"Braulio 38,  AM(L)",178,77,12(15),1343,3,3,5,-,1.1,75,0.8,-,6.47,Real Zaragoza,2010/2011
"Jorge López 45,  M(CR),FW",184,79,12(15),1107,-,-,2,-,0.9,71,0.5,-,6.44,Real Zaragoza,2010/2011
"Guirane N'Daw 39,  M(C)",190,78,3(6),258,-,-,1,-,0.3,66.7,1.7,-,6.38,Real Zaragoza,2010/2011
"Florent Sinama-Pongolle 39,  AM(L),FW",176,70,15(9),1276,4,-,4,-,1.4,70.2,0.9,2,6.38,Real Zaragoza,2010/2011
"Edmílson 47,  D(C),M(C)",186,75,8(4),625,1,-,3,-,0.6,82.4,0.3,-,6.36,Real Zaragoza,2010/2011
"Marco Pérez 33,  Forward",185,84,3(13),562,1,-,-,-,1.2,71.7,0.6,-,6.2,Real Zaragoza,2010/2011
"Ádám Pintér 35,  D(C),M(C)",191,76,4(5),370,-,-,2,1,0.2,72.1,0.7,-,6.17,Real Zaragoza,2010/2011
"Manolo Reina 38,  GK",186,81,18,1620,-,-,3,-,-,56.2,0.4,3,7.27,Levante,2010/2011
"Juanfran 47,  D(CL)",183,78,22(1),1876,-,-,10,-,0.2,66.8,1.2,-,7.05,Levante,2010/2011
"Iborra 36,  M(C)",190,80,14(2),1260,-,-,9,-,1,77.9,2.3,1,7.04,Levante,2010/2011
"Asier Del Horno 43,  D(C),DMC",183,72,21(1),1898,2,1,8,-,0.8,66.9,1.7,-,7.03,Levante,2010/2011
"Juanlu 43,  AM(L)",173,70,28(2),2311,3,5,8,-,1.8,66.1,0.3,3,6.99,Levante,2010/2011
"Javi Venta 48,  D(R)",180,74,33,2970,-,-,8,-,0.3,72.4,0.5,-,6.9,Levante,2010/2011
"Felipe Caicedo 35,  FW",183,84,22(5),1719,13,2,8,-,1.7,70.9,1.3,1,6.88,Levante,2010/2011
"Sergio Ballesteros 48,  D(C)",188,93,35,3134,1,1,11,-,0.2,70.3,1,-,6.86,Levante,2010/2011
"Gustavo Munúa 46,  GK",188,87,20,1800,-,-,6,-,-,45.8,0.3,1,6.83,Levante,2010/2011
"Nano 43,  DMC",186,80,28(4),2610,2,1,9,-,0.3,66.7,1,-,6.81,Levante,2010/2011
"Valdo 42,  M(CR),FW",184,78,25(4),2128,2,8,4,-,1.1,70.8,2.1,1,6.81,Levante,2010/2011
"Xavi Torres 37,  M(C)",182,76,34(1),3071,-,1,6,-,0.7,78.2,1,-,6.79,Levante,2010/2011
"Rubén Suárez 45,  FW",167,67,18(9),1531,5,4,5,-,1.4,79.7,0.4,1,6.66,Levante,2010/2011
"Jefferson Montero 34,  M(L)",173,70,4(7),527,-,-,1,-,1,74.7,0.1,-,6.66,Levante,2010/2011
"Miguel Pallardó 37,  M(CR)",173,73,21(6),1828,-,-,6,-,0.4,76.1,0.4,-,6.65,Levante,2010/2011
"Sergio 47,  D(C),M(CR)",182,81,9(5),902,2,-,1,-,0.6,78.3,0.8,-,6.63,Levante,2010/2011
"Rafael Jordá 40,  AM(L)",191,87,7(10),732,2,1,4,-,1.2,63.3,3.2,-,6.53,Levante,2010/2011
"Cristhian Stuani 37,  AM(CLR),FW",186,76,11(19),1266,8,2,5,-,1.1,71,0.9,1,6.52,Levante,2010/2011
"Héctor Rodas 36,  D(C)",190,85,5,409,-,-,2,-,0.6,70.5,1.4,-,6.44,Levante,2010/2011
"Xisco Muñoz 43,  M(C),FW",175,69,16(10),1336,1,2,4,-,0.9,78.3,0.2,1,6.4,Levante,2010/2011
"Miguel Robusté 38,  Defender",185,80,4(3),418,-,-,3,-,0.1,67.4,0.4,-,6.4,Levante,2010/2011
"Xisco Nadal 37,  DMC",181,81,13(13),1254,-,2,1,3,0.8,64.6,1.1,-,6.38,Levante,2010/2011
"Ignacio González 41,  Midfielder",180,73,2(1),119,-,-,-,-,0.7,76.3,2,-,6.37,Levante,2010/2011
"Wellington Silva 31,  AM(CLR)",173,65,0(2),35,-,-,-,-,0.5,61.5,-,-,6.36,Levante,2010/2011
"Cerra 40,  D(R)",177,68,7(2),654,-,-,3,-,0.1,60.9,1.4,-,6.26,Levante,2010/2011
"Gorka Larrea 39,  DMC",181,75,2(4),227,-,-,1,-,0.7,63.3,1.5,-,6.19,Levante,2010/2011
"Adrián Lois 35,  Midfielder",176,72,0(1),11,-,-,-,-,-,100,-,-,6.1,Levante,2010/2011
"Mono 35,  Forward",176,70,0(1),4,-,-,-,-,-,33.3,1,-,6.04,Levante,2010/2011
"Xabi Prieto 40,  M(CLR)",187,76,36(1),3239,7,12,6,-,0.7,76.3,3.4,3,7.33,Real Sociedad,2010/2011
"Diego Rivas 43,  D(C),M(R)",180,80,31(1),2581,2,1,9,-,0.4,75.4,1.5,1,7.05,Real Sociedad,2010/2011
"Antoine Griezmann 32,  AM(CLR),FW",176,73,34(3),2869,7,1,7,-,2,67.9,1.1,2,7.01,Real Sociedad,2010/2011
"Carlos Martínez 37,  D(R)",189,79,25,2206,-,1,1,-,0.4,66,1.3,1,7.01,Real Sociedad,2010/2011
"Claudio Bravo 40,  GK",184,80,38,3420,-,-,1,-,-,57.1,0.4,2,6.95,Real Sociedad,2010/2011
"Mikel Aranburu 45,  D(C),M(CR),FW",180,70,27(5),2328,5,2,6,-,1,77.3,0.4,2,6.9,Real Sociedad,2010/2011
"Mikel González 38,  D(C)",190,78,30(2),2676,-,1,5,-,0.4,65.2,1.4,-,6.88,Real Sociedad,2010/2011
"Vadim Demidov 37,  D(C)",185,80,12(1),1092,-,2,2,-,0.4,70.3,1.6,-,6.88,Real Sociedad,2010/2011
"Alberto de la Bella 38,  D(L)",182,79,28(2),2529,-,1,4,-,0.6,68.1,1.1,-,6.86,Real Sociedad,2010/2011
"David Zurutuza 37,  M(CL)",186,79,30(6),2527,2,1,6,-,1.4,74.2,2.3,1,6.84,Real Sociedad,2010/2011
"Daniel Estrada 37,  D(R)",179,74,18(1),1625,1,2,4,-,0.6,65.3,0.8,1,6.82,Real Sociedad,2010/2011
"Joseba Llorente 44,  FW",184,72,15(3),1277,5,6,4,-,1.4,74.6,0.7,-,6.81,Real Sociedad,2010/2011
"Ion Ansotegi 41,  D(C)",192,84,32,2813,1,1,3,-,0.6,68.7,1.6,-,6.76,Real Sociedad,2010/2011
"Asier Illarramendi 34,  M(C)",179,75,2(1),188,-,-,2,-,0.7,75.9,1.7,-,6.71,Real Sociedad,2010/2011
"Mikel Labaka 43,  D(C)",185,79,9(5),921,-,-,3,-,0.4,70.8,0.8,-,6.65,Real Sociedad,2010/2011
"Raúl Tamudo 46,  AM(L)",180,74,20(11),1829,7,1,5,-,1.4,75.3,0.8,2,6.51,Real Sociedad,2010/2011
"Gorka Elustondo 36,  D(C),M(C)",184,79,13(5),1184,-,-,3,-,0.9,74.8,0.9,-,6.45,Real Sociedad,2010/2011
"Markel Bergara 37,  M(C)",180,74,9(10),952,-,-,5,-,0.3,77.9,1.1,-,6.44,Real Sociedad,2010/2011
