Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Míchel Herrero 35,  M(CR)",182,68,6(7),532,-,2,3,-,0.8,85.5,0.9,-,6.52,Valencia,2013/2014
"Philippe Senderos 39,  D(C)",190,86,7(1),658,-,-,4,-,0.5,78.9,2.1,-,6.49,Valencia,2013/2014
"Portu 31,  M(CLR),FW",167,66,1,70,-,-,1,-,-,74.2,3,-,6.38,Valencia,2013/2014
"Sergio Canales 33,  M(CLR)",176,65,7(12),818,-,1,1,-,1.2,87.3,0.2,-,6.31,Valencia,2013/2014
"Vinícius Araújo 31,  AM(L),FW",176,72,0(6),93,-,1,-,-,0.2,100,0.2,-,6.12,Valencia,2013/2014
"Sergio Álvarez 37,  GK",180,75,3,270,-,-,-,-,-,62.6,0.3,1,8.26,Celta Vigo,2013/2014
"Rafinha 32,  M(CLR)",174,71,27(5),2437,4,5,7,-,1,83,0.8,3,7.36,Celta Vigo,2013/2014
"Nolito 37,  AM(CL)",175,65,24(11),2264,12,2,6,-,2.3,71.8,0.4,4,7.13,Celta Vigo,2013/2014
"Fabián Orellana 38,  AM(CLR)",170,64,22(8),1956,5,6,4,-,1.3,76.5,0.5,1,7.1,Celta Vigo,2013/2014
"Andreu Fontàs 34,  D(C),DMC",188,91,35,3092,-,-,3,1,0.3,82.8,1.9,1,7.05,Celta Vigo,2013/2014
"Charles 39,  FW",179,76,29(1),2349,12,3,4,1,2.2,69.8,2.8,3,7.02,Celta Vigo,2013/2014
"Jonny Otto 30,  D(CLR),M(LR)",175,70,23(3),2166,-,2,4,-,0.3,81.2,1.1,-,6.96,Celta Vigo,2013/2014
"Hugo Mallo 32,  D(CR),M(R)",173,69,32(1),2838,-,1,9,-,0.6,77.6,1.3,1,6.93,Celta Vigo,2013/2014
"Íñigo López 41,  D(C)",184,81,5(4),565,1,-,-,-,0.2,82.3,3,1,6.86,Celta Vigo,2013/2014
"Toni Dovale 33,  D(L),M(R)",173,70,11(1),995,-,2,1,-,0.5,78,0.3,-,6.79,Celta Vigo,2013/2014
"Borja Oubiña 41,  DMC",179,75,24(1),2043,1,-,4,1,0.2,83.7,1.4,-,6.79,Celta Vigo,2013/2014
"Augusto Fernández 37,  M(CR)",177,73,29(4),2354,2,4,6,-,1.7,80.6,0.8,2,6.78,Celta Vigo,2013/2014
"Gustavo Cabral 38,  D(C)",182,80,23,1956,1,-,8,-,0.6,86.1,2.5,-,6.76,Celta Vigo,2013/2014
"Yoel Rodríguez 35,  GK",186,78,35,3150,-,-,1,-,-,61.5,0.2,2,6.69,Celta Vigo,2013/2014
"Michael Krohn-Dehli 40,  M(CLR)",171,70,21(10),1949,-,3,5,-,1.5,84.6,0.4,1,6.68,Celta Vigo,2013/2014
"Álex López 36,  M(C)",177,71,24(7),2015,5,2,6,-,1.6,84.3,0.4,1,6.66,Celta Vigo,2013/2014
"David Costas 28,  D(C)",184,71,13(4),1205,-,-,1,-,0.2,85.5,0.5,-,6.64,Celta Vigo,2013/2014
"Jon Aurtenetxe 32,  D(CL)",182,82,17(2),1553,-,2,6,1,0.3,71.2,1.4,-,6.62,Celta Vigo,2013/2014
"Carlos Bellvis 38,  D(L)",170,65,1,20,-,-,-,-,-,80,1,-,6.4,Celta Vigo,2013/2014
"Santi Mina 28,  AM(LR),FW",185,79,12(17),1229,2,-,1,-,1,72.8,1.4,-,6.37,Celta Vigo,2013/2014
"Mario Bermejo 45,  AM(C)",180,78,3(10),397,-,-,2,-,0.7,73.4,0.8,-,6.23,Celta Vigo,2013/2014
"David Rodríguez 38,  FW",178,75,1(4),123,-,1,1,-,0.8,72.2,0.8,-,6.22,Celta Vigo,2013/2014
"Lévy Madinda 31,  M(C)",182,77,5(13),645,-,-,1,-,0.4,86.5,0.3,-,6.17,Celta Vigo,2013/2014
"David Goldar 29,  Defender",180,77,0(1),13,-,-,-,-,-,75,-,-,6.15,Celta Vigo,2013/2014
"Welliton 37,  FW",177,78,0(1),4,-,-,-,-,-,-,-,-,6.02,Celta Vigo,2013/2014
"Jonathan Vila 38,  D(C)",186,78,0(1),1,-,-,-,-,-,-,-,-,6,Celta Vigo,2013/2014
"Keylor Navas 37,  GK",185,80,37,3250,-,-,3,1,-,43.3,0.7,4,7.24,Levante,2013/2014
"Javi Jiménez 36,  Goalkeeper",183,77,1(1),168,-,-,-,-,-,58.9,0.5,-,7.24,Levante,2013/2014
"Pape Diop 37,  M(C)",180,77,33(1),2764,4,-,8,1,1,70.8,2.1,3,7.08,Levante,2013/2014
"Simao Mate 35,  D(C),M(C)",180,78,30(1),2581,1,-,10,-,0.4,73,3.5,1,7.04,Levante,2013/2014
"Juanfran 47,  D(CL)",183,78,35,3106,-,1,6,1,0.2,65.9,1.4,2,7.03,Levante,2013/2014
"Loukas Vyntra 43,  D(CR)",184,80,31(2),2745,2,-,7,-,0.2,74.6,1.5,-,6.98,Levante,2013/2014
"David Navarro 43,  D(C)",188,82,29,2521,1,-,6,1,0.4,75.8,1.9,3,6.93,Levante,2013/2014
"David Barral 40,  FW",183,78,25(7),2255,7,-,11,1,2,67.4,3.4,3,6.82,Levante,2013/2014
"Pedro López 40,  D(R),M(R)",174,72,28(4),2547,1,1,10,1,0.3,71,1.1,-,6.76,Levante,2013/2014
"Héctor Rodas 36,  D(C)",190,85,12(3),1142,-,-,5,-,0.3,74.6,1.5,-,6.75,Levante,2013/2014
"Issam El Adoua 37,  D(C),DMC",187,78,9(8),995,-,-,1,-,0.4,70.5,0.9,1,6.7,Levante,2013/2014
"Víctor Casadesús 39,  AM(C),FW",180,79,13(1),1051,1,2,1,2,1.1,63.3,3.2,-,6.69,Levante,2013/2014
"Pedro Ríos 42,  M(R)",175,72,8(5),729,1,1,3,-,0.8,67.5,1.2,-,6.63,Levante,2013/2014
"Andreas Ivanschitz 40,  AM(CL)",184,82,20(9),1714,3,5,8,-,1.3,67.5,0.4,-,6.62,Levante,2013/2014
"Rubén García 30,  AM(CLR),FW",171,72,27(5),2363,2,-,7,-,0.8,72.2,0.6,-,6.62,Levante,2013/2014
"Christian Lell 39,  D(R)",180,80,5,363,-,-,1,-,0.2,84.4,1.4,-,6.53,Levante,2013/2014
"Nikos Karámpelas 39,  D(L)",180,70,15(1),1312,-,1,4,1,0.3,58.7,1,-,6.51,Levante,2013/2014
"Mohamed Sissoko 39,  M(C)",191,87,4(6),426,-,-,1,-,0.2,80.9,1.4,-,6.47,Levante,2013/2014
"Nabil El Zhar 37,  M(CLR)",171,66,13(11),1330,4,3,3,-,0.9,72.6,0.7,1,6.47,Levante,2013/2014
"Papa Baba Diawara 36,  FW",182,76,11(9),954,3,2,-,-,1.5,65.3,1.8,-,6.41,Levante,2013/2014
"Jordi Xumetra 38,  AM(R)",172,70,19(6),1606,1,3,6,-,0.8,73.9,1,-,6.36,Levante,2013/2014
"Sérgio Pinto 43,  M(C)",176,72,10(8),857,-,1,5,-,1.5,81.4,0.1,-,6.33,Levante,2013/2014
"Nagore 43,  Defender",182,72,1(3),184,-,-,1,-,-,64.2,0.3,-,6.31,Levante,2013/2014
"Miguel Pallardó 37,  M(CR)",173,73,1(2),116,-,-,1,-,0.7,64,-,-,6.3,Levante,2013/2014
"Víctor Camarasa 29,  M(CR)",183,76,0(3),92,-,-,-,-,-,56.5,0.7,-,6.26,Levante,2013/2014
"Ángel Rodríguez 36,  FW",172,68,1(8),244,2,-,-,-,0.7,78.1,-,-,6.23,Levante,2013/2014
"Jason 29,  M(LR)",178,65,0(1),1,-,-,-,-,1,100,-,-,6,Levante,2013/2014
"Aloys Nong 40,  Forward",180,77,0(6),72,-,-,1,-,0.3,80,0.2,-,5.99,Levante,2013/2014
"Ignacio Camacho 33,  D(C),M(C)",182,75,27(6),2377,5,1,6,-,0.8,78.3,3.6,3,7.16,Malaga,2013/2014
"Sergio Sánchez 37,  D(CR)",185,84,26(1),2330,-,1,11,1,0.4,81.4,1.7,-,7.03,Malaga,2013/2014
"Weligton 44,  D(C)",186,71,15(1),1278,1,-,6,-,0.1,81.1,2.9,2,7.01,Malaga,2013/2014
"Nordin Amrabat 36,  M(CLR),FW",179,73,15,1314,2,4,1,-,2.1,77.6,0.3,1,7,Malaga,2013/2014
"Willy Caballero 42,  GK",186,81,38,3420,-,-,3,-,-,62.1,0.4,2,6.94,Malaga,2013/2014
"Roque Santa Cruz 42,  FW",191,93,24(7),2140,6,2,1,-,1.6,71.6,4.5,2,6.92,Malaga,2013/2014
"Duda 43,  M(CLR)",175,71,20(4),1750,2,5,10,2,1.8,72.2,0.3,2,6.91,Malaga,2013/2014
"Fernando Tissone 37,  M(C)",180,77,25(1),2125,1,1,6,-,0.9,81.6,1.3,2,6.9,Malaga,2013/2014
"Marcos Angeleri 40,  D(CR)",182,76,25(1),2228,-,1,7,2,0.4,78,1.3,-,6.89,Malaga,2013/2014
"Antunes 36,  D(L),M(L)",175,72,36,3185,-,2,12,-,0.9,72.4,0.6,-,6.84,Malaga,2013/2014
"Jesús Gámez 38,  D(LR)",177,75,28,2445,-,2,9,1,0.2,78.1,1.2,1,6.83,Malaga,2013/2014
"Flávio Ferreira 32,  D(C)",180,75,14(2),1325,-,-,5,-,0.3,80.6,1.4,-,6.79,Malaga,2013/2014
"Sergi Darder 30,  M(CLR)",180,71,25(4),2225,1,2,6,-,1.5,81.2,0.9,-,6.77,Malaga,2013/2014
"Francisco Portillo 33,  M(CLR)",169,60,19(5),1611,3,1,-,1,0.7,84.1,0.3,1,6.67,Malaga,2013/2014
"Eliseu 40,  D(L),M(L)",175,75,18(9),1639,2,2,9,-,1.4,77,0.6,-,6.65,Malaga,2013/2014
"Samu García 33,  AM(R),FW",179,72,20(7),1592,4,2,4,-,0.9,69.9,1.2,1,6.57,Malaga,2013/2014
"Bobley Anderson 32,  Midfielder",185,80,1(7),247,-,1,1,-,0.6,85.4,0.4,-,6.54,Malaga,2013/2014
"Pablo Pérez 38,  M(C)",175,71,6(5),520,1,2,4,1,1.2,79.3,0.8,-,6.51,Malaga,2013/2014
"Mounir El Hamdaoui 39,  FW",183,79,6(7),544,3,2,-,-,1,75.3,0.5,1,6.44,Malaga,2013/2014
"Pedro Morales 38,  M(CL)",181,78,8(7),656,1,-,1,-,1.7,85.7,0.1,-,6.4,Malaga,2013/2014
"Roberto Chen 29,  Defender",182,80,2,180,-,-,1,-,0.5,90.2,2.5,-,6.4,Malaga,2013/2014
"Aleksandr Iakovenko 36,  AM(LR)",182,74,3(6),371,1,-,4,-,1.2,82.3,0.3,-,6.39,Malaga,2013/2014
"Juanmi 30,  AM(CLR),FW",172,69,9(13),984,4,-,4,-,0.9,87.3,0.6,-,6.36,Malaga,2013/2014
"Fabrice Olinga 27,  AM(L)",176,66,6(2),516,-,-,2,-,0.9,70.6,0.4,-,6.35,Malaga,2013/2014
"Sebastián Fernández 38,  M(C),FW",171,69,0(2),23,-,-,-,-,1,80,-,-,6.32,Malaga,2013/2014
"Ezequiel Rescaldani 31,  FW",191,83,1(4),143,-,-,-,-,1,61.4,1.2,-,6.3,Malaga,2013/2014
"Bartlomiej Pawlowski 31,  Midfielder",178,70,1(7),253,1,-,1,-,0.6,78.3,0.3,-,6.21,Malaga,2013/2014
"Casado 37,  D(L)",173,72,0(2),53,-,-,-,-,0.5,80,0.5,-,5.94,Malaga,2013/2014
"Saúl Ñíguez 29,  D(CL),M(CLR)",184,76,34,3009,2,1,12,1,1.6,78.5,3.7,-,7.04,Rayo Vallecano,2013/2014
"Alejandro Gálvez 34,  D(C),M(C)",188,79,26,2220,2,1,12,1,0.9,84.2,1.6,2,7.01,Rayo Vallecano,2013/2014
"Roberto Trashorras 43,  M(C)",179,71,36(1),3152,1,7,7,-,1.4,86.1,0.5,3,6.95,Rayo Vallecano,2013/2014
"Anaitz Arbilla 36,  D(CLR)",178,76,26(4),2384,1,-,9,-,0.5,83.1,2.1,1,6.94,Rayo Vallecano,2013/2014
"Zé Castro 41,  D(C)",183,76,19,1702,-,1,5,-,0.1,80.9,2.3,1,6.87,Rayo Vallecano,2013/2014
"José Carlos Fernández 36,  M(LR)",177,68,1(2),125,-,-,-,-,1.7,78.9,0.3,-,6.86,Rayo Vallecano,2013/2014
"Joaquín Larrivey 39,  FW",185,81,24(11),2415,12,4,4,-,1.9,66.7,3.1,2,6.85,Rayo Vallecano,2013/2014
"Rubén Rochina 32,  M(CLR)",182,76,15(2),1131,3,-,2,-,2.2,80.5,0.6,1,6.78,Rayo Vallecano,2013/2014
"Iago Falque 34,  AM(CLR),FW",172,70,26(2),2001,3,2,2,-,1.4,81,0.5,1,6.75,Rayo Vallecano,2013/2014
"Tito 38,  D(CLR)",175,64,22(2),1892,-,1,6,-,0.3,79.4,1.5,1,6.73,Rayo Vallecano,2013/2014
"Jonathan Viera 34,  AM(CLR),FW",171,66,18(8),1725,5,7,3,1,1.9,80.3,0.1,-,6.69,Rayo Vallecano,2013/2014
"Bueno 35,  AM(CL),FW",179,67,31(6),2516,11,4,3,-,1.8,76.6,0.3,1,6.63,Rayo Vallecano,2013/2014
"Johan Mojica 31,  D(L),M(L)",185,66,7(5),736,-,-,2,-,0.3,83.2,0.3,-,6.63,Rayo Vallecano,2013/2014
"Borja López 30,  D(C)",192,78,3,195,-,-,-,-,0.3,83.3,0.3,-,6.61,Rayo Vallecano,2013/2014
"Razvan Rat 42,  D(L)",178,72,9(1),837,-,1,1,1,0.3,71.2,1.6,-,6.59,Rayo Vallecano,2013/2014
"Rubén Martínez 39,  GK",188,79,34,2997,-,-,2,1,-,63.5,0.7,2,6.59,Rayo Vallecano,2013/2014
"Lass Bangoura 31,  M(LR)",174,68,19(9),1779,-,-,4,1,1,69.8,0.4,-,6.57,Rayo Vallecano,2013/2014
"Nacho Martínez 35,  D(LR),M(L)",174,63,19(4),1682,-,1,6,1,0.3,76.2,1,1,6.57,Rayo Vallecano,2013/2014
"Leonel Galeano 32,  D(C)",183,84,7,496,-,-,4,-,0.4,84.8,1.4,-,6.51,Rayo Vallecano,2013/2014
"Alberto Perea 33,  AM(LR)",177,74,5(3),439,1,-,-,-,1,77.9,0.4,-,6.5,Rayo Vallecano,2013/2014
"Adrián González 35,  M(CL)",183,78,10(7),974,1,-,5,-,1.4,86.2,1,-,6.45,Rayo Vallecano,2013/2014
"Raúl Baena 35,  M(C)",181,72,15(5),1229,-,-,4,1,0.5,85.7,1.2,-,6.41,Rayo Vallecano,2013/2014
"Adri Embarba 31,  AM(CLR),FW",173,66,0(11),333,-,1,-,-,0.9,79,0.2,-,6.38,Rayo Vallecano,2013/2014
"Nery Castillo 39,  Midfielder",171,62,5(6),458,2,-,-,-,0.5,87.8,0.1,-,6.26,Rayo Vallecano,2013/2014
"Sebastián Fernández 38,  M(C),FW",171,69,2(7),295,1,-,-,-,0.7,74.5,0.2,-,6.25,Rayo Vallecano,2013/2014
"Christian Cueva 32,  AM(CLR)",169,69,0(1),27,-,-,-,-,-,77.8,-,-,6.14,Rayo Vallecano,2013/2014
"Samuele Longo 32,  FW",185,78,0(9),119,-,-,1,-,0.2,87.5,0.1,-,6.03,Rayo Vallecano,2013/2014
"Rubén Ramiro 30,  Forward",176,70,0(1),8,-,-,-,-,-,33.3,-,-,6,Rayo Vallecano,2013/2014
"David Cobeño 41,  GK",185,82,6(1),603,-,-,2,-,-,80.5,0.4,-,5.85,Rayo Vallecano,2013/2014
"Rodri 39,  DMC",185,81,1,90,-,-,1,-,-,76.2,2,-,5.66,Rayo Vallecano,2013/2014
"Sergio Escudero 34,  D(L),M(L)",176,65,18(1),1440,2,2,10,1,1.2,68.9,1.7,1,7.15,Getafe,2013/2014
"Miku Fedor 38,  FW",185,91,3(2),292,2,1,-,-,1.2,84.2,0.8,1,6.99,Getafe,2013/2014
"Lisandro López 34,  D(C)",193,80,26,2202,3,1,6,1,0.6,70.8,2.7,1,6.96,Getafe,2013/2014
"Rafa 38,  D(CL)",183,72,26(3),2334,-,1,9,-,0.3,80.7,2.4,1,6.95,Getafe,2013/2014
"Pedro León 37,  M(LR)",183,70,33(3),2889,7,4,6,-,1.9,64.8,0.9,1,6.93,Getafe,2013/2014
"Borja Fernández 43,  M(C)",189,82,24(4),1967,-,2,8,1,0.9,66.2,3.5,-,6.92,Getafe,2013/2014
"Miguel Ángel Moyá 39,  GK",188,83,26,2310,-,-,-,-,-,59.4,0.3,-,6.89,Getafe,2013/2014
"Roberto Lago 38,  D(L)",178,70,16(3),1526,-,-,5,-,0.1,72.7,0.7,1,6.89,Getafe,2013/2014
"Álvaro Arroyo 35,  D(R)",180,71,16(1),1448,1,-,5,-,0.2,64.1,2.1,-,6.85,Getafe,2013/2014
"Ángel Lafita 39,  M(CLR),FW",187,73,22(7),1870,7,1,6,1,1.4,67.6,2,-,6.75,Getafe,2013/2014
"Júlio César 37,  GK",190,86,5,450,-,-,-,-,-,36.4,0.6,-,6.66,Getafe,2013/2014
"Carlos Vigaray 29,  D(CLR)",182,80,1,90,-,-,-,-,1,79.2,-,-,6.65,Getafe,2013/2014
"Juan Rodríguez 41,  M(C)",185,72,13(2),1046,-,1,2,-,0.5,73.6,2.9,-,6.64,Getafe,2013/2014
"Juan Valera 39,  D(R)",184,76,21(1),1780,-,-,4,1,0.4,62.4,3,-,6.64,Getafe,2013/2014
"Diego Castro 41,  M(CLR)",174,71,27(5),2286,1,6,3,-,1,75.7,0.7,1,6.63,Getafe,2013/2014
"Ciprian Marica 38,  FW",185,80,20(7),1798,6,1,5,1,1.6,66.7,2.5,2,6.63,Getafe,2013/2014
"Pedro Mosquera 35,  M(C)",184,75,17(7),1541,-,-,6,-,0.3,79.2,1.1,-,6.62,Getafe,2013/2014
"Alexis Ruano 38,  D(CLR)",182,75,27(2),2444,-,-,14,1,0.4,75,2,-,6.61,Getafe,2013/2014
"Míchel 38,  M(C)",183,72,11(4),890,-,-,4,1,0.2,78.8,1.8,1,6.58,Getafe,2013/2014
"Pablo Sarabia 31,  D(L),M(CLR),FW",174,70,21(12),1917,1,5,6,-,1.5,70.4,0.6,-,6.55,Getafe,2013/2014
"Jorge Sammir Cruz Campos 36,  AM(C),FW",178,72,3(4),232,-,-,-,-,0.3,83.3,-,-,6.53,Getafe,2013/2014
"Jordi Codina 41,  GK",189,81,8(1),676,-,-,1,-,-,43.6,0.4,-,6.53,Getafe,2013/2014
"Mehdi Lacen 40,  M(C)",176,74,13(8),1234,-,2,5,-,0.4,77.6,1,-,6.52,Getafe,2013/2014
"Adrián Colunga 39,  AM(LR),FW",169,64,16(10),1419,4,1,4,-,1.8,70.1,0.6,-,6.5,Getafe,2013/2014
"Jaime Gavilán 38,  AM(L)",177,71,5(15),740,-,2,4,-,0.5,72.8,0.5,-,6.42,Getafe,2013/2014
"Álvaro Vázquez 32,  FW",182,75,0(1),27,-,-,-,-,3,42.9,-,-,5.89,Getafe,2013/2014
"Alberto Lopo 43,  D(C)",186,82,1(2),133,-,-,-,-,-,64.7,1,-,5.68,Getafe,2013/2014
"Felipe Mattioni 35,  D(R)",180,75,2,180,-,-,1,-,-,78.6,2.5,-,7.44,Espanyol,2013/2014
"Víctor Sánchez 36,  D(LR),M(CL)",174,72,32(1),2886,4,1,11,2,0.9,76,1.6,1,7.17,Espanyol,2013/2014
"Javi López 38,  D(R),DMC",180,76,33,2927,-,1,8,1,0.1,67.1,1.9,-,7.08,Espanyol,2013/2014
"Diego Colotto 43,  D(C)",184,83,30(1),2731,4,1,4,-,0.7,70.1,2.7,1,7.07,Espanyol,2013/2014
"David López 34,  D(C),DMC",183,81,33,2859,2,1,9,-,1,76.5,3.1,2,7.04,Espanyol,2013/2014
"Sergio García 40,  M(CLR),FW",174,72,37,3259,11,8,8,-,2,63.6,1,3,7,Espanyol,2013/2014
"Cristhian Stuani 37,  AM(CLR),FW",186,76,28(6),2574,6,2,5,1,1.5,55.4,5.5,1,6.94,Espanyol,2013/2014
"Héctor Moreno 36,  D(CL)",186,76,32,2809,1,2,6,-,0.3,79,2,1,6.93,Espanyol,2013/2014
"Sidnei 34,  D(C)",185,80,11(1),1031,-,-,3,-,0.4,75.4,1.5,1,6.89,Espanyol,2013/2014
"Manu Molina 32,  AM(R)",175,72,0(1),31,-,1,-,-,-,63.6,-,-,6.83,Espanyol,2013/2014
"Carlos Clerc 32,  D(CL),M(L)",182,72,1,68,-,-,-,-,-,70.8,4,-,6.7,Espanyol,2013/2014
"Fuentes 34,  D(CL)",177,72,32(3),2949,-,1,6,-,0.3,72.5,1.3,-,6.68,Espanyol,2013/2014
"Raúl Rodríguez 36,  D(CR),DMC",183,70,12(5),1134,-,-,-,-,0.3,74.9,2.2,-,6.66,Espanyol,2013/2014
"Kiko Casilla 37,  GK",190,86,37,3323,-,-,-,1,-,48.6,0.5,1,6.6,Espanyol,2013/2014
"Simão 44,  M(L)",170,64,30(4),2287,-,6,4,-,0.5,77.2,0.5,-,6.53,Espanyol,2013/2014
"Manuel Lanzarote 40,  AM(R)",178,72,5(8),494,1,2,3,-,1.2,67.5,0.3,1,6.53,Espanyol,2013/2014
"Thievy Bifouma 31,  AM(CLR),FW",180,74,2(9),378,3,-,-,-,0.9,76,0.8,-,6.48,Espanyol,2013/2014
"Jhon Córdoba 30,  FW",188,85,15(11),1314,3,-,7,-,0.9,71.6,2.2,-,6.47,Espanyol,2013/2014
"Pizzi 34,  M(CLR)",177,71,16(10),1415,2,1,3,-,1.3,77.6,0.4,-,6.45,Espanyol,2013/2014
"Gabriel Torje 34,  AM(CLR)",168,65,6(6),474,-,-,2,-,0.7,60.5,0.5,-,6.43,Espanyol,2013/2014
"Víctor Álvarez 31,  D(L),M(L)",178,71,5(2),310,-,-,2,1,0.3,61,0.9,-,6.4,Espanyol,2013/2014
"Abraham 38,  M(C)",177,75,13(8),991,-,1,3,-,0.5,77.4,0.7,-,6.37,Espanyol,2013/2014
"Álex Fernández 31,  M(CL),FW",182,72,3(18),550,-,1,-,-,0.5,82.5,0.6,-,6.34,Espanyol,2013/2014
"Joan Capdevila Méndez 46,  D(L)",182,78,2(3),231,-,-,-,-,1,69.2,1,-,6.32,Espanyol,2013/2014
"Germán Parreño 31,  Goalkeeper",189,78,1,90,-,-,-,-,-,14.3,-,-,5.77,Espanyol,2013/2014
"Yacine Brahimi 34,  M(CLR)",172,68,33(2),2793,3,4,5,1,1.7,83,0.1,-,7.12,Granada,2013/2014
"Fran Rico 36,  M(C)",178,72,28(4),2471,2,5,8,-,0.9,82.6,1.6,2,7.1,Granada,2013/2014
"Roberto Fernández 45,  GK",181,76,32,2880,-,-,5,-,-,58.2,0.4,2,7.04,Granada,2013/2014
"Brayan Angulo 34,  D(L)",174,71,33(1),2938,-,1,5,-,0.2,78.4,1.3,1,6.98,Granada,2013/2014
"Tiago Ilori 31,  D(C)",190,80,9,810,-,1,2,-,0.3,78.5,2.2,1,6.96,Granada,2013/2014
"Jeison Murillo 31,  D(C)",182,78,32,2838,1,1,9,1,0.7,85.1,2.7,1,6.94,Granada,2013/2014
"Youssef El Arabi 37,  AM(C),FW",183,84,34(2),2801,12,2,5,-,2.6,64.1,3.3,3,6.88,Granada,2013/2014
"Manuel Iturra 39,  DMC",174,73,34,2956,1,-,8,2,0.2,85.7,1.1,2,6.86,Granada,2013/2014
"Piti 42,  M(CLR)",174,69,20(6),1852,5,1,5,-,2.5,72.6,0.4,1,6.85,Granada,2013/2014
"Allan Nyom 35,  D(LR),M(R)",188,78,34,2869,-,2,9,-,0.3,75.9,0.9,1,6.83,Granada,2013/2014
"Pape Malickou Diakhaté 39,  D(C)",184,78,14,1119,-,1,4,1,-,81.2,2,-,6.8,Granada,2013/2014
"Orestis Karnezis 38,  GK",189,79,6,540,-,-,-,-,-,56.9,0.5,1,6.74,Granada,2013/2014
"Recio 33,  M(C)",183,74,27(3),2310,2,-,4,1,1.2,86.6,0.7,-,6.55,Granada,2013/2014
"Dimitri Foulquier 30,  D(CLR),M(R)",183,72,9(14),1111,-,-,-,-,0.2,77.1,0.5,-,6.53,Granada,2013/2014
"Mohammed Fatau 31,  DMC",180,74,6(3),497,-,-,1,-,0.9,83.9,1,-,6.53,Granada,2013/2014
"Alexandre Coeff 32,  D(CR)",185,71,8(5),770,-,-,1,-,-,81.3,1.2,-,6.51,Granada,2013/2014
"Diego Mainz 41,  D(C)",187,79,14(3),1345,-,-,2,1,0.2,83.7,2,1,6.48,Granada,2013/2014
"Hassan Yebda 39,  M(C)",187,77,8(2),604,1,-,5,-,0.8,84.8,2,-,6.42,Granada,2013/2014
"Diego Buonanotte 35,  AM(C)",161,57,9(15),1042,-,1,6,-,0.6,77,-,-,6.42,Granada,2013/2014
"Riki 43,  AM(R),FW",187,84,10(17),1147,2,-,5,-,1,71.7,1.4,-,6.38,Granada,2013/2014
"Michaël Pereira 36,  M(LR)",187,80,11(6),875,-,-,1,-,0.8,70,0.6,-,6.32,Granada,2013/2014
"Odion Ighalo 34,  AM(C),FW",185,80,2(14),347,2,-,2,1,0.5,78.7,0.2,-,6.2,Granada,2013/2014
"Dani Benítez 36,  AM(L)",171,69,4(4),324,-,1,1,1,0.9,57.6,0.8,-,6.19,Granada,2013/2014
"Christian Bravo 30,  Midfielder",169,78,0(2),61,-,-,-,-,0.5,62.5,1,-,6.18,Granada,2013/2014
"Álvaro García 31,  AM(CL)",167,61,1(3),101,-,-,-,-,-,66.7,-,-,6.13,Granada,2013/2014
"Richard Boateng 31,  Midfielder",180,66,0(1),14,-,-,-,-,-,50,-,-,6.12,Granada,2013/2014
"Javi Flores 38,  Midfielder",170,64,1,75,-,-,-,-,3,78.8,-,-,7.48,Elche,2013/2014
"Edu Albácar 44,  D(L)",177,71,18,1588,3,1,4,-,0.8,69.4,1.6,3,7.34,Elche,2013/2014
"Rubén Pérez 34,  M(C)",178,73,31,2716,-,-,13,-,1,76.5,2.1,2,6.99,Elche,2013/2014
"Damián Suárez 35,  D(R),M(R)",172,61,31,2760,1,1,9,2,0.7,74.4,1,2,6.9,Elche,2013/2014
"Domingo Cisma 42,  D(L)",183,79,18(1),1608,-,1,7,1,0.3,64.2,1.1,-,6.81,Elche,2013/2014
"Alberto Botia 35,  D(C)",189,89,33,2878,-,1,15,1,0.3,76.7,1.7,1,6.8,Elche,2013/2014
"David Lombán 36,  D(C)",185,79,26(2),2379,1,-,2,-,0.3,85.2,1.5,-,6.76,Elche,2013/2014
"Manu Herrera 42,  GK",181,75,29(1),2623,-,-,4,-,-,46.2,0.5,1,6.71,Elche,2013/2014
"Sergio Pelegrín 44,  D(C)",185,77,15(2),1387,-,1,3,-,0.4,78.6,1.6,1,6.7,Elche,2013/2014
"Carles Gil 31,  AM(CR),FW",171,65,29(3),2524,1,3,2,-,1,84.7,0.3,-,6.69,Elche,2013/2014
"Javi Márquez 37,  M(C)",174,71,24(5),2072,2,-,9,-,1.6,75.4,0.7,1,6.68,Elche,2013/2014
"Carlos Sánchez 38,  D(C),M(C)",182,80,24(6),2127,-,1,8,1,0.8,79.6,2.2,1,6.65,Elche,2013/2014
"Garry Rodrigues 33,  AM(LR)",173,73,5(4),534,1,2,-,-,2.1,74.5,0.4,-,6.65,Elche,2013/2014
"Charlie Ianson 30,  Defender",181,71,2,180,-,-,-,-,-,66.7,1.5,-,6.64,Elche,2013/2014
"David Generelo 41,  Midfielder",183,82,1,66,-,-,-,-,-,81,-,-,6.64,Elche,2013/2014
"Coro 41,  M(CLR),FW",172,70,33(3),2970,5,3,7,-,1.2,74.4,0.6,1,6.47,Elche,2013/2014
"Manu del Moral 40,  M(CLR),FW",185,84,19(5),1447,2,1,3,-,1.3,69.7,1.9,-,6.44,Elche,2013/2014
"Cristian Herrera 33,  FW",181,76,12(9),1084,3,1,2,-,1,72.4,1.3,-,6.41,Elche,2013/2014
